Date	Month	Channel	Owner	Brand	Pack Size	Pack Type	SKU	Price Tier	Unit Sales	Sales Value	Distribution	Cost of Sales	Price	Gross Profit	Indirect Costs	Operating Profit	Unit Sales Monthly Change	Sales Value Monthly Change	Distribution Monthly Change	Cost of Sales Monthly Change	Price Monthly Change	Gross Profit Monthly Change	Indirect Costs Monthly Change	Operating Profit Monthly Change
01/07/2011	Jul-11	Hypermarkets	Black Mesa	Mu	12	Standard	Mu 12 Pack Standard	Premium	211	34301	42.38	87.14	162.56	34213.86	31943.37	2270.49	55	9859	5.4	25.05	5.88	9833.95	9181.6	652.35
01/07/2011	Jul-11	Hypermarkets	Black Mesa	Theta	6	Standard	Theta 6 Pack Standard	Regular	180	17711	19.54	44.99	98.39	17666.01	16493.57	1172.44	19	1687	-1.53	4.28	-1.14	1682.72	1571.25	111.47
01/07/2011	Jul-11	Hypermarkets	Black Mesa	Theta	8	Standard	Theta 8 Pack Standard	Regular	964	85625	98.48	217.54	88.82	85407.46	79739.96	5667.5	226	20718	-0.37	52.64	0.87	20665.36	19294.09	1371.27
01/07/2011	Jul-11	Hypermarkets	Black Mesa	Theta	12	Deluxe	Theta 12 Pack Deluxe	Regular	759	67640	92.87	171.85	89.12	67468.15	62991.04	4477.11	73	7548	3.6	19.18	1.52	7528.82	7029.24	499.58
01/07/2011	Jul-11	Hypermarkets	Black Mesa	Theta	12	Giftset	Theta 12 Pack Giftset	Regular	3697	319469	99.47	811.64	86.41	318657.36	297512.84	21144.52	54	8541	2.28	21.7	1.06	8519.3	7954.54	564.76
01/07/2011	Jul-11	Hypermarkets	Black Mesa	Theta	12	Standard	Theta 12 Pack Standard	Regular	5035	371381	99.64	943.53	73.76	370437.47	345857.03	24580.44	-551	-26759	1.31	-67.99	2.49	-26691.01	-24919.16	-1771.85
01/07/2011	Jul-11	Hypermarkets	Black Mesa	Theta	18	Standard	Theta 18 Pack Standard	Regular	40243	2389897	99.39	6071.78	59.39	2383825.22	2225643.89	158181.33	13413	783813	-0.4	1991.36	-0.47	781821.64	729943.51	51878.13
01/07/2011	Jul-11	Hypermarkets	LexCorp	Gamma	12	Standard	Gamma 12 Pack Standard	Budget	2782	170849	96.44	434.06	61.41	170414.94	159107.23	11307.71	-848	-41369	-1.6	-105.1	2.95	-41263.9	-38525.04	-2738.86
01/07/2011	Jul-11	Hypermarkets	MomCorp	Alpha	12	Standard	Alpha 12 Pack Standard	Regular	741	63410	59.71	161.1	85.57	63248.9	59052.32	4196.58	-226	-14510	3.96	-36.86	4.99	-14473.14	-13512.57	-960.57
01/07/2011	Jul-11	Hypermarkets	MomCorp	Alpha	18	Standard	Alpha 18 Pack Standard	Regular	1686	129404	91.6	328.76	76.75	129075.24	120510.67	8564.57	206	16845	-0.62	42.79	0.7	16802.21	15687.27	1114.94
01/07/2011	Jul-11	Hypermarkets	Rekall	Beta	8	Standard	Beta 8 Pack Standard	Premium	1096	125650	99.56	319.23	114.64	125330.77	117014.48	8316.29	149	16782	0.5	42.64	-0.32	16739.36	15629.15	1110.21
01/07/2011	Jul-11	Hypermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	66	8043	8.02	20.44	121.86	8022.56	7490.22	532.34	-25	-3174	-4.7	-8.06	-1.4	-3165.94	-2955.85	-210.09
01/07/2011	Jul-11	Hypermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	3812	436309	96.11	1108.49	114.46	435200.51	406321.9	28878.61	600	70870	-0.57	180.06	0.69	70689.94	65998.86	4691.08
01/07/2011	Jul-11	Hypermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	3931	413451	99.15	1050.41	105.18	412400.59	385035.26	27365.33	591	63305	0.28	160.83	0.35	63144.17	58954.54	4189.63
01/07/2011	Jul-11	Hypermarkets	Rekall	Beta	18	Standard	Beta 18 Pack Standard	Premium	5750	540369	97.62	1372.87	93.98	538996.13	503230.41	35765.72	1900	165104	-0.7	419.47	-3.49	164684.53	153756.51	10928.02
01/07/2011	Jul-11	Hypermarkets	Rekall	Beta	60	Standard	Beta 60 Pack Standard	Premium	920	95347	44.5	242.24	103.64	95104.76	88793.6	6311.16	24	2688	-1.47	6.83	0.23	2681.17	2503.26	177.91
01/07/2011	Jul-11	Hypermarkets	Stark Ind	Omega	12	Standard	Omega 12 Pack Standard	Budget	1045	63579	90.3	161.53	60.84	63417.47	59209.33	4208.14	123	7704	-0.49	19.58	0.24	7684.42	7174.52	509.9
01/07/2011	Jul-11	Hypermarkets	Tyrell Corp	Kappa	8	Standard	Kappa 8 Pack Standard	Regular	1114	87476	97.21	222.24	78.52	87253.76	81464.31	5789.45	313	23641	-0.04	60.06	-1.17	23580.94	22016.39	1564.55
01/07/2011	Jul-11	Hypermarkets	Tyrell Corp	Kappa	12	Standard	Kappa 12 Pack Standard	Regular	1946	141508	97.84	359.51	72.72	141148.49	131782.04	9366.45	-422	-20764	-0.57	-52.76	4.19	-20711.24	-19337.67	-1373.57
01/07/2011	Jul-11	Hypermarkets	Tyrell Corp	Kappa	18	Standard	Kappa 18 Pack Standard	Regular	3025	198611	85.74	504.59	65.66	198106.41	184960.64	13145.77	635	41590	-3.48	105.66	-0.04	41484.34	38731.22	2753.12
01/07/2011	Jul-11	Hypermarkets	Wayne Ent	Pi	12	Giftset	Pi 12 Pack Giftset	Regular	1168	87521	59.14	222.36	74.93	87298.64	81506.21	5792.43	219	17255	-3.78	43.84	0.89	17211.16	16069.47	1141.69
01/07/2011	Jul-11	Supermarkets	Aperture	Delta	12	Standard	Delta 12 Pack Standard	Budget	2308	116240	30.36	295.32	50.36	115944.68	108250.85	7693.83	-595	-28734	-3.24	-73	0.42	-28661	-26759.16	-1901.84
01/07/2011	Jul-11	Supermarkets	Aperture	Eta	12	Standard	Eta 12 Pack Standard	Budget	821	36127	4.7	91.78	44	36035.22	33644.24	2390.98	96	4155	-1.74	10.55	-0.1	4144.45	3869.99	274.46
01/07/2011	Jul-11	Supermarkets	Aperture	Omicron	8	Standard	Omicron 8 Pack Standard	Regular	1786	159505	33.36	405.24	89.31	159099.76	148542.7	10557.06	422	35908	-5.26	91.23	-1.3	35816.77	33440.3	2376.47
01/07/2011	Jul-11	Supermarkets	Aperture	Omicron	12	Deluxe	Omicron 12 Pack Deluxe	Regular	614	56949	17.55	144.68	92.75	56804.32	53035	3769.32	-215	-12827	-5.47	-32.59	8.58	-12794.41	-11945.24	-849.17
01/07/2011	Jul-11	Supermarkets	Aperture	Omicron	12	Giftset	Omicron 12 Pack Giftset	Regular	4871	404615	44.03	1027.97	83.07	403587.03	376806.91	26780.12	1881	143116	-4.67	363.61	-4.39	142752.39	133280.63	9471.76
01/07/2011	Jul-11	Supermarkets	Aperture	Omicron	12	Standard	Omicron 12 Pack Standard	Regular	11293	808525	49.34	2054.14	71.6	806470.86	752956.16	53514.7	1118	88421	-8.09	224.64	0.83	88196.36	82343.79	5852.57
01/07/2011	Jul-11	Supermarkets	Aperture	Omicron	18	Standard	Omicron 18 Pack Standard	Regular	5583	384157	41.86	975.99	68.81	383181.01	357754.21	25426.8	-2536	-134799	-9.93	-342.47	4.89	-134456.53	-125535.07	-8921.46
01/07/2011	Jul-11	Supermarkets	Aperture	Sigma	12	Giftset	Sigma 12 Pack Giftset	Premium	433	76387	16.22	194.07	176.41	76192.93	71136.68	5056.25	-27	-975	-3.22	-2.48	8.23	-972.52	-908	-64.52
01/07/2011	Jul-11	Supermarkets	Aperture	Sigma	12	Standard	Sigma 12 Pack Standard	Premium	601	95302	17.67	242.12	158.57	95059.88	88751.69	6308.19	27	4811	-4	12.22	0.92	4798.78	4480.16	318.62
01/07/2011	Jul-11	Supermarkets	Aperture	Tau	12	Standard	Tau 12 Pack Standard	Regular	493	34956	16.79	88.81	70.9	34867.19	32553.53	2313.66	124	8525	-1.84	21.66	-0.73	8503.34	7939.46	563.88
01/07/2011	Jul-11	Supermarkets	Black Mesa	Epsilon	12	Standard	Epsilon 12 Pack Standard	Budget	725	40956	16.92	104.05	56.49	40851.95	38141.17	2710.78	190	10747	-0.34	27.3	0.02	10719.7	10008.56	711.14
01/07/2011	Jul-11	Supermarkets	Black Mesa	Iota	12	Giftset	Iota 12 Pack Giftset	Regular	955	84156	23.2	213.81	88.12	83942.19	78372.11	5570.08	414	32270	-0.34	81.99	-7.79	32188.01	30051.95	2136.06
01/07/2011	Jul-11	Supermarkets	Black Mesa	Iota	12	Standard	Iota 12 Pack Standard	Regular	754	66641	21.42	169.31	88.38	66471.69	62061.26	4410.43	36	2197	-4.74	5.58	-1.37	2191.42	2046.75	144.67
01/07/2011	Jul-11	Supermarkets	Black Mesa	Lambda	8	Standard	Lambda 8 Pack Standard	Budget	440	27695	12.55	70.36	62.94	27624.64	25791.38	1833.26	-47	-3303	-3.61	-8.4	-0.71	-3294.6	-3076.55	-218.05
01/07/2011	Jul-11	Supermarkets	Black Mesa	Lambda	12	Standard	Lambda 12 Pack Standard	Budget	2303	137534	36.27	349.42	59.72	137184.58	128081.91	9102.67	546	29520	-6.69	75	-1.76	29445	27491.14	1953.86
01/07/2011	Jul-11	Supermarkets	Black Mesa	Mu	12	Standard	Mu 12 Pack Standard	Premium	524	83678	17.37	212.59	159.69	83465.41	77926.78	5538.63	10	2902	-4.5	7.37	2.54	2894.63	2702.74	191.89
01/07/2011	Jul-11	Supermarkets	Black Mesa	Theta	6	Standard	Theta 6 Pack Standard	Regular	283	29088	10.3	73.9	102.78	29014.1	27088.84	1925.26	15	1888	-3.61	4.8	1.29	1883.2	1758.43	124.77
01/07/2011	Jul-11	Supermarkets	Black Mesa	Theta	8	Standard	Theta 8 Pack Standard	Regular	1698	157405	33.08	399.9	92.7	157005.1	146586.47	10418.63	116	9527	-5.34	24.2	-0.78	9502.8	8871.49	631.31
01/07/2011	Jul-11	Supermarkets	Black Mesa	Theta	12	Deluxe	Theta 12 Pack Deluxe	Regular	268	24943	11.96	63.37	93.07	24879.63	23228.34	1651.29	-18	-1255	-1.18	-3.19	1.47	-1251.81	-1169.49	-82.32
01/07/2011	Jul-11	Supermarkets	Black Mesa	Theta	12	Giftset	Theta 12 Pack Giftset	Regular	2033	195030	28.31	495.49	95.93	194534.51	181625.94	12908.57	-146	-7688	-6.95	-19.54	2.9	-7668.46	-7159.43	-509.03
01/07/2011	Jul-11	Supermarkets	Black Mesa	Theta	12	Standard	Theta 12 Pack Standard	Regular	10031	706784	54.86	1795.66	70.46	704988.34	658207.83	46780.51	-20213	-1149935	-20.99	-2921.53	9.07	-1147013.47	-1070902.42	-76111.05
01/07/2011	Jul-11	Supermarkets	Black Mesa	Theta	18	Standard	Theta 18 Pack Standard	Regular	26657	1612972	44.01	4097.92	60.51	1608874.08	1502114.98	106759.1	12225	708614	-8.46	1800.3	-2.15	706813.7	659911.5	46902.2
01/07/2011	Jul-11	Supermarkets	LexCorp	Gamma	12	Standard	Gamma 12 Pack Standard	Budget	1723	113621	34.75	288.67	65.94	113332.33	105811.85	7520.48	-396	-19647	-5.36	-49.91	3.05	-19597.09	-18296.7	-1300.39
01/07/2011	Jul-11	Supermarkets	MomCorp	Alpha	12	Standard	Alpha 12 Pack Standard	Regular	583	55602	14.97	141.26	95.37	55460.74	51780.58	3680.16	-79	-4853	-3.07	-12.33	4.05	-4840.67	-4519.27	-321.4
01/07/2011	Jul-11	Supermarkets	MomCorp	Alpha	18	Standard	Alpha 18 Pack Standard	Regular	487	38276	7	97.24	78.6	38178.76	35645.17	2533.59	110	8038	-2.7	20.42	-1.61	8017.58	7485.19	532.39
01/07/2011	Jul-11	Supermarkets	Rekall	Beta	8	Standard	Beta 8 Pack Standard	Premium	1078	133209	26.94	338.43	123.57	132870.57	124053.79	8816.78	-82	-11146	-7.16	-28.32	-0.87	-11117.68	-10379.58	-738.1
01/07/2011	Jul-11	Supermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	73	9290	2.1	23.6	127.26	9266.4	8651.89	614.51	-45	-5885	-2.21	-14.95	-1.34	-5870.05	-5479.79	-390.26
01/07/2011	Jul-11	Supermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	1774	223883	24.3	568.8	126.2	223314.2	208496.3	14817.9	211	27325	-4.87	69.43	0.44	27255.57	25447.19	1808.38
01/07/2011	Jul-11	Supermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	3974	449644	43.59	1142.37	113.15	448501.63	418740.97	29760.66	107	18038	-8.67	45.83	1.54	17992.17	16798.1	1194.07
01/07/2011	Jul-11	Supermarkets	Rekall	Beta	18	Standard	Beta 18 Pack Standard	Premium	2136	226367	31.93	575.11	105.98	225791.89	210809.57	14982.32	-19	360	-6.64	0.92	1.1	359.08	335.25	23.83
01/07/2011	Jul-11	Supermarkets	Rekall	Beta	60	Standard	Beta 60 Pack Standard	Premium	169	21228	3.29	53.93	125.61	21174.07	19769.03	1405.04	8	895	-0.43	2.27	-0.68	892.73	833.67	59.06
01/07/2011	Jul-11	Supermarkets	Stark Ind	Omega	12	Standard	Omega 12 Pack Standard	Budget	1774	103288	25.87	262.41	58.22	103025.59	96188.83	6836.76	692	37775	0.42	95.97	-2.33	37679.03	35178.6	2500.43
01/07/2011	Jul-11	Supermarkets	Tyrell Corp	Kappa	8	Standard	Kappa 8 Pack Standard	Regular	28406	1723441	50.48	4378.58	60.67	1719062.42	1604992.2	114070.22	27663	1660993	22.86	4219.92	-23.38	1656773.08	1546836.14	109936.94
01/07/2011	Jul-11	Supermarkets	Tyrell Corp	Kappa	12	Standard	Kappa 12 Pack Standard	Regular	3646	276428	35.49	702.29	75.82	275725.71	257429.98	18295.73	-537	-26346	-6.85	-66.94	3.44	-26279.06	-24534.72	-1744.34
01/07/2011	Jul-11	Supermarkets	Tyrell Corp	Kappa	18	Standard	Kappa 18 Pack Standard	Regular	1003	71422	16.49	181.46	71.21	71240.54	66513.48	4727.06	87	5813	-5.66	14.77	-0.42	5798.23	5413.3	384.93
01/07/2011	Jul-11	Supermarkets	Wayne Ent	Pi	12	Giftset	Pi 12 Pack Giftset	Regular	165	13510	4.69	34.32	81.88	13475.68	12581.11	894.57	19	1455	-2.37	3.7	-0.69	1451.3	1355	96.3
01/08/2011	Aug-11	Hypermarkets	Aperture	Delta	12	Standard	Delta 12 Pack Standard	Budget	1934	107132	94.73	272.18	55.39	106859.82	99768.83	7090.99	-38	-2682	-1.06	-6.81	-0.3	-2675.19	-2498.22	-176.97
01/08/2011	Aug-11	Hypermarkets	Aperture	Eta	12	Standard	Eta 12 Pack Standard	Budget	781	34460	14.44	87.55	44.12	34372.45	32091.44	2281.01	-16	-643	-0.09	-1.63	0.08	-641.37	-599	-42.37
01/08/2011	Aug-11	Hypermarkets	Aperture	Omicron	8	Standard	Omicron 8 Pack Standard	Regular	951	78145	97.21	198.53	82.17	77946.47	72773.86	5172.61	41	1225	0.61	3.1	-2.36	1221.9	1140.44	81.46
01/08/2011	Aug-11	Hypermarkets	Aperture	Omicron	12	Deluxe	Omicron 12 Pack Deluxe	Regular	428	36688	92.62	93.21	85.72	36594.79	34166.12	2428.67	-174	-15325	1.68	-38.93	-0.68	-15286.07	-14272.49	-1013.58
01/08/2011	Aug-11	Hypermarkets	Aperture	Omicron	12	Giftset	Omicron 12 Pack Giftset	Regular	2522	220432	99.64	560.03	87.4	219871.97	205281.74	14590.23	-309	-26514	1.06	-67.36	0.17	-26446.64	-24691.74	-1754.9
01/08/2011	Aug-11	Hypermarkets	Aperture	Omicron	12	Standard	Omicron 12 Pack Standard	Regular	5543	401555	99.94	1020.19	72.44	400534.81	373957.22	26577.59	-3532	-229511	0.01	-583.1	2.9	-228927.9	-213736.94	-15190.96
01/08/2011	Aug-11	Hypermarkets	Aperture	Omicron	18	Standard	Omicron 18 Pack Standard	Regular	11402	716570	99.7	1820.52	62.85	714749.48	667321.81	47427.67	2538	145975	0.53	370.87	-1.52	145604.13	135942.59	9661.54
01/08/2011	Aug-11	Hypermarkets	Aperture	Sigma	12	Giftset	Sigma 12 Pack Giftset	Premium	847	135951	97.43	345.4	160.51	135605.6	126607.33	8998.27	41	3297	2.42	8.38	-4.07	3288.62	3070.4	218.22
01/08/2011	Aug-11	Hypermarkets	Aperture	Sigma	12	Standard	Sigma 12 Pack Standard	Premium	664	97858	95.53	248.62	147.38	97609.38	91132.58	6476.8	-49	-6157	1.98	-15.64	1.5	-6141.36	-5734.03	-407.33
01/08/2011	Aug-11	Hypermarkets	Aperture	Tau	12	Standard	Tau 12 Pack Standard	Regular	1140	76318	95.39	193.89	66.95	76124.11	71072.43	5051.68	-218	-14170	-0.61	-36.01	0.32	-14133.99	-13196.3	-937.69
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Epsilon	12	Standard	Epsilon 12 Pack Standard	Budget	964	51794	80.41	131.59	53.73	51662.41	48234.66	3427.75	-49	-1773	1.94	-4.5	0.85	-1768.5	-1651.15	-117.35
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Iota	12	Giftset	Iota 12 Pack Giftset	Regular	971	85294	91.81	216.7	87.84	85077.3	79432.09	5645.21	-19	-2830	1.5	-7.19	-1.17	-2822.81	-2635.12	-187.69
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Iota	12	Standard	Iota 12 Pack Standard	Regular	951	81851	94.97	207.95	86.07	81643.05	76225.9	5417.15	-57	-2985	2.03	-7.59	1.91	-2977.41	-2779.84	-197.57
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Lambda	8	Standard	Lambda 8 Pack Standard	Budget	710	43434	72.12	110.35	61.17	43323.65	40448.86	2874.79	-118	-6384	1.05	-16.22	1	-6367.78	-5945.23	-422.55
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Lambda	12	Standard	Lambda 12 Pack Standard	Budget	3082	171397	97.5	435.45	55.61	170961.55	159617.38	11344.17	-534	-29332	-1.01	-74.52	0.1	-29257.48	-27315.69	-1941.79
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Mu	12	Standard	Mu 12 Pack Standard	Premium	391	57881	75.36	147.05	148.03	57733.95	53902.76	3831.19	180	23580	32.98	59.91	-14.53	23520.09	21959.39	1560.7
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Theta	6	Standard	Theta 6 Pack Standard	Regular	166	16414	20.01	41.7	98.88	16372.3	15285.52	1086.78	-14	-1297	0.47	-3.29	0.49	-1293.71	-1208.05	-85.66
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Theta	8	Standard	Theta 8 Pack Standard	Regular	763	68332	99.4	173.6	89.56	68158.4	63635.85	4522.55	-201	-17293	0.92	-43.94	0.74	-17249.06	-16104.11	-1144.95
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Theta	12	Deluxe	Theta 12 Pack Deluxe	Regular	239	21750	53.95	55.26	91	21694.74	20255.16	1439.58	-520	-45890	-38.92	-116.59	1.88	-45773.41	-42735.88	-3037.53
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Theta	12	Giftset	Theta 12 Pack Giftset	Regular	2545	225737	97.72	573.51	88.7	225163.49	210222.88	14940.61	-1152	-93732	-1.75	-238.13	2.29	-93493.87	-87289.96	-6203.91
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Theta	12	Standard	Theta 12 Pack Standard	Regular	6236	452032	99.86	1148.44	72.49	450883.56	420964.84	29918.72	1201	80651	0.22	204.91	-1.27	80446.09	75107.81	5338.28
01/08/2011	Aug-11	Hypermarkets	Black Mesa	Theta	18	Standard	Theta 18 Pack Standard	Regular	31661	1892363	99.89	4807.75	59.77	1887555.25	1762304.12	125251.13	-8582	-497534	0.5	-1264.03	0.38	-496269.97	-463339.77	-32930.2
01/08/2011	Aug-11	Hypermarkets	LexCorp	Gamma	12	Standard	Gamma 12 Pack Standard	Budget	2873	172796	97.62	439.01	60.14	172356.99	160919.86	11437.13	91	1947	1.18	4.95	-1.27	1942.05	1812.63	129.42
01/08/2011	Aug-11	Hypermarkets	MomCorp	Alpha	12	Standard	Alpha 12 Pack Standard	Regular	706	60478	61.4	153.65	85.66	60324.35	56321.09	4003.26	-35	-2932	1.69	-7.45	0.09	-2924.55	-2731.23	-193.32
01/08/2011	Aug-11	Hypermarkets	MomCorp	Alpha	18	Standard	Alpha 18 Pack Standard	Regular	1938	144391	92.84	366.84	74.51	144024.16	134467.45	9556.71	252	14987	1.24	38.08	-2.24	14948.92	13956.78	992.14
01/08/2011	Aug-11	Hypermarkets	Rekall	Beta	8	Standard	Beta 8 Pack Standard	Premium	910	104269	98.61	264.91	114.58	104004.09	97102.97	6901.12	-186	-21381	-0.95	-54.32	-0.06	-21326.68	-19911.51	-1415.17
01/08/2011	Aug-11	Hypermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	22	2659	2.92	6.76	120.86	2652.24	2475.88	176.36	-44	-5384	-5.1	-13.68	-1	-5370.32	-5014.34	-355.98
01/08/2011	Aug-11	Hypermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	3167	362023	96.84	919.76	114.31	361103.24	337141.44	23961.8	-645	-74286	0.73	-188.73	-0.15	-74097.27	-69180.46	-4916.81
01/08/2011	Aug-11	Hypermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	8879	840607	99.85	2135.65	94.67	838471.35	782833.23	55638.12	4948	427156	0.7	1085.24	-10.51	426070.76	397797.97	28272.79
01/08/2011	Aug-11	Hypermarkets	Rekall	Beta	18	Standard	Beta 18 Pack Standard	Premium	3597	354356	96.52	900.28	98.51	353455.72	330001.57	23454.15	-2153	-186013	-1.1	-472.59	4.53	-185540.41	-173228.84	-12311.57
01/08/2011	Aug-11	Hypermarkets	Rekall	Beta	60	Standard	Beta 60 Pack Standard	Premium	807	81710	45.54	207.59	101.25	81502.41	76094.59	5407.82	-113	-13637	1.04	-34.65	-2.39	-13602.35	-12699.01	-903.34
01/08/2011	Aug-11	Hypermarkets	Stark Ind	Omega	12	Standard	Omega 12 Pack Standard	Budget	611	36885	87.89	93.71	60.37	36791.29	34349.96	2441.33	-434	-26694	-2.41	-67.82	-0.47	-26626.18	-24859.37	-1766.81
01/08/2011	Aug-11	Hypermarkets	Tyrell Corp	Kappa	8	Standard	Kappa 8 Pack Standard	Regular	1115	86605	97.77	220.03	77.67	86384.97	80652.98	5731.99	1	-871	0.56	-2.21	-0.85	-868.79	-811.33	-57.46
01/08/2011	Aug-11	Hypermarkets	Tyrell Corp	Kappa	12	Standard	Kappa 12 Pack Standard	Regular	1960	143034	98.77	363.39	72.98	142670.61	133203.53	9467.08	14	1526	0.93	3.88	0.26	1522.12	1421.49	100.63
01/08/2011	Aug-11	Hypermarkets	Tyrell Corp	Kappa	18	Standard	Kappa 18 Pack Standard	Regular	3299	212833	86.8	540.73	64.51	212292.27	198205	14087.27	274	14222	1.06	36.14	-1.15	14185.86	13244.36	941.5
01/08/2011	Aug-11	Hypermarkets	Wayne Ent	Pi	12	Giftset	Pi 12 Pack Giftset	Regular	1123	83664	58.31	212.56	74.5	83451.44	77913.92	5537.52	-45	-3857	-0.83	-9.8	-0.43	-3847.2	-3592.29	-254.91
01/08/2011	Aug-11	Supermarkets	Aperture	Delta	12	Standard	Delta 12 Pack Standard	Budget	1293	69224	26.97	175.87	53.54	69048.13	64466.17	4581.96	-1015	-47016	-3.39	-119.45	3.18	-46896.55	-43784.68	-3111.87
01/08/2011	Aug-11	Supermarkets	Aperture	Eta	12	Standard	Eta 12 Pack Standard	Budget	768	33851	4.93	86	44.08	33765	31524.29	2240.71	-53	-2276	0.23	-5.78	0.08	-2270.22	-2119.95	-150.27
01/08/2011	Aug-11	Supermarkets	Aperture	Omicron	8	Standard	Omicron 8 Pack Standard	Regular	20130	1249045	58.62	3173.33	62.05	1245871.67	1163200.02	82671.65	18344	1089540	25.26	2768.09	-27.26	1086771.91	1014657.32	72114.59
01/08/2011	Aug-11	Supermarkets	Aperture	Omicron	12	Deluxe	Omicron 12 Pack Deluxe	Regular	347	32579	16.26	82.77	93.89	32496.23	30339.72	2156.51	-267	-24370	-1.29	-61.91	1.14	-24308.09	-22695.28	-1612.81
01/08/2011	Aug-11	Supermarkets	Aperture	Omicron	12	Giftset	Omicron 12 Pack Giftset	Regular	2966	263057	43.62	668.32	88.69	262388.68	244977.38	17411.3	-1905	-141558	-0.41	-359.65	5.62	-141198.35	-131829.53	-9368.82
01/08/2011	Aug-11	Supermarkets	Aperture	Omicron	12	Standard	Omicron 12 Pack Standard	Regular	9370	687427	49.91	1746.48	73.36	685680.52	640181.57	45498.95	-1923	-121098	0.57	-307.66	1.76	-120790.34	-112774.59	-8015.75
01/08/2011	Aug-11	Supermarkets	Aperture	Omicron	18	Standard	Omicron 18 Pack Standard	Regular	5975	409823	42.78	1041.2	68.59	408781.8	381656.98	27124.82	392	25666	0.92	65.21	-0.22	25600.79	23902.77	1698.02
01/08/2011	Aug-11	Supermarkets	Aperture	Sigma	12	Giftset	Sigma 12 Pack Giftset	Premium	375	65222	17.08	165.7	173.93	65056.3	60739.22	4317.08	-58	-11165	0.86	-28.37	-2.48	-11136.63	-10397.46	-739.17
01/08/2011	Aug-11	Supermarkets	Aperture	Sigma	12	Standard	Sigma 12 Pack Standard	Premium	512	80587	16.08	204.74	157.4	80382.26	75048.59	5333.67	-89	-14715	-1.59	-37.38	-1.17	-14677.62	-13703.1	-974.52
01/08/2011	Aug-11	Supermarkets	Aperture	Tau	12	Standard	Tau 12 Pack Standard	Regular	444	31364	16.43	79.68	70.64	31284.32	29208.23	2076.09	-49	-3592	-0.36	-9.13	-0.26	-3582.87	-3345.3	-237.57
01/08/2011	Aug-11	Supermarkets	Black Mesa	Epsilon	12	Standard	Epsilon 12 Pack Standard	Budget	545	31050	16.11	78.89	56.97	30971.11	28915.99	2055.12	-180	-9906	-0.81	-25.16	0.48	-9880.84	-9225.18	-655.66
01/08/2011	Aug-11	Supermarkets	Black Mesa	Iota	12	Giftset	Iota 12 Pack Giftset	Regular	963	83377	24.22	211.83	86.58	83165.17	77646.83	5518.34	8	-779	1.02	-1.98	-1.54	-777.02	-725.28	-51.74
01/08/2011	Aug-11	Supermarkets	Black Mesa	Iota	12	Standard	Iota 12 Pack Standard	Regular	823	72644	21.67	184.56	88.27	72459.44	67651.68	4807.76	69	6003	0.25	15.25	-0.11	5987.75	5590.42	397.33
01/08/2011	Aug-11	Supermarkets	Black Mesa	Lambda	8	Standard	Lambda 8 Pack Standard	Budget	439	27746	13.05	70.49	63.2	27675.51	25838.88	1836.63	-1	51	0.5	0.13	0.26	50.87	47.5	3.37
01/08/2011	Aug-11	Supermarkets	Black Mesa	Lambda	12	Standard	Lambda 12 Pack Standard	Budget	2362	140118	38.14	355.99	59.32	139762.01	130487.94	9274.07	59	2584	1.87	6.57	-0.4	2577.43	2406.03	171.4
01/08/2011	Aug-11	Supermarkets	Black Mesa	Mu	12	Standard	Mu 12 Pack Standard	Premium	699	108516	27.18	275.69	155.24	108240.31	101057.89	7182.42	175	24838	9.81	63.1	-4.45	24774.9	23131.11	1643.79
01/08/2011	Aug-11	Supermarkets	Black Mesa	Theta	6	Standard	Theta 6 Pack Standard	Regular	233	24121	9.45	61.28	103.52	24059.72	22463.39	1596.33	-50	-4967	-0.85	-12.62	0.74	-4954.38	-4625.45	-328.93
01/08/2011	Aug-11	Supermarkets	Black Mesa	Theta	8	Standard	Theta 8 Pack Standard	Regular	1598	148913	34.12	378.33	93.19	148534.67	138678.29	9856.38	-100	-8492	1.04	-21.57	0.49	-8470.43	-7908.18	-562.25
